ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
120,Antinori,Italy,Tuscan,Tignanello,Antinori,2018
121,El Enemigo,Argentina,Tupungato,Gran Enemigo Single Vineyard Gualtallary Cabernet Franc,El Enemigo,2013
122,Vega Sicilia,Spain,Spanish,Valbuena 5º,Vega Sicilia,2010
123,Tenuta San Guido,Italy,Italian,Sassicaia,Tenuta San Guido,2016
124,Vega Sicilia,Spain,Spanish,Valbuena 5º,Vega Sicilia,2014
125,Opus One,United States,Napa Valley,Opus One,Opus One,2015
126,Opus One,United States,Napa Valley,Opus One,Opus One,2016
127,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2005
128,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2000
129,Château Pontet-Canet,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pontet-Canet,2009
130,Vega Sicilia,Spain,Spanish,Valbuena 5º,Vega Sicilia,2016
131,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2007
132,Opus One,United States,Napa Valley,Opus One,Opus One,2005
133,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2006
134,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2001
135,Caymus,United States,Napa Valley,Special Selection Cabernet Sauvignon,Caymus,2016
136,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2008
137,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1986
138,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2004
139,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2005
140,Opus One,United States,Napa Valley,Opus One,Opus One,2017
141,Antinori,Italy,Tuscan,Tenuta Tignanello 'Solaia',Antinori,2015
142,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1995
143,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1982
144,Ornellaia,Italy,Italian,Bolgheri Superiore,Ornellaia,2007
145,Catena Zapata,Argentina,Argentinian,Nicolás Catena Zapata,Catena Zapata,2017
146,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1999
147,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2009
148,Antinori,Italy,Tuscan,Tenuta Tignanello 'Solaia',Antinori,2011
149,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1996
150,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1995
151,Opus One,United States,Napa Valley,Opus One,Opus One,2018
152,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2001
153,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1989
154,Cartuxa,Portugal,Portuguese,Pêra-Manca Tinto,Cartuxa,2014
155,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1999
156,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2004
157,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1990
158,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1999
159,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1996
160,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1986
161,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2006
162,Caymus,United States,Napa Valley,Special Selection Cabernet Sauvignon,Caymus,2017
163,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2001
164,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1989
165,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1995
166,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2001
167,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1990
168,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2001
169,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1982
170,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1996
171,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2000
172,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1995
173,Vega Sicilia,Spain,Spanish,Valbuena 5º,Vega Sicilia,2017
174,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2005
175,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1990
176,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1982
177,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1986
178,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2004
179,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2009
180,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2002
181,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2011
182,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1989
183,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,1982
184,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1985
185,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2000
186,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2005
187,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1982
188,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2000
189,Masseto,Italy,Tuscan,Toscana,Masseto,2010
190,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1982
191,Penfolds,Australia,Australian,Grange,Penfolds,1999
192,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1998
193,Penfolds,Australia,Australian,Grange,Penfolds,2010
194,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2005
195,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,2009
196,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2003
197,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2005
198,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,1994
199,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2000
200,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1985
201,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1995
202,Antinori,Italy,Tuscan,Tenuta Tignanello 'Solaia',Antinori,2017
203,Dal Forno Romano,Italy,Italian,Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano,2008
204,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1996
205,Ornellaia,Italy,Italian,Bolgheri Superiore,Ornellaia,2003
206,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1994
207,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2000
208,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2009
209,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1999
210,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1979
211,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2010
212,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2006
213,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2002
214,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1985
215,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2006
216,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2005
217,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1986
218,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1988
219,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2005
220,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1990
221,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2005
222,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2012
223,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1983
224,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2000
225,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2007
226,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2001
227,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2002
228,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1983
229,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1997
230,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2007
231,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2009
232,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,1990
233,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1985
234,Antinori,Italy,Tuscan,Tenuta Tignanello 'Solaia',Antinori,2016
235,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1986
236,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2001
237,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1998
238,Shafer,United States,Napa Valley,Hillside Select Cabernet Sauvignon,Shafer,2010
239,Caymus,United States,Napa Valley,Special Selection Cabernet Sauvignon,Caymus,2005
240,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1997
241,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1990
242,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2010
243,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2009
244,Penfolds,Australia,Australian,Grange,Penfolds,1994
245,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2009
246,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1993
247,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2009
248,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2005
249,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2000
250,Vega Sicilia,Spain,Spanish,Unico Reserva Especial Edición,Vega Sicilia,2017
251,Masseto,Italy,Tuscan,Toscana,Masseto,2015
252,Viña Cobos,Argentina,Argentinian,Cobos Volturno,Viña Cobos,2011
253,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1989
254,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,1989
255,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2016
256,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2010
257,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2008
258,Dal Forno Romano,Italy,Italian,Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano,2010
259,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2005
260,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2011
261,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1981
262,Casanova di Neri,Italy,Italian,Cerretalto Brunello di Montalcino,Casanova di Neri,2010
263,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2009
264,Quintarelli Giuseppe,Italy,Italian,Amarone della Valpolicella Classico,Quintarelli Giuseppe,2012
265,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2012
266,Domaine de La Romanée-Conti,France,Burgundy,La Tâche Grand Cru,Domaine de La Romanée-Conti,1996
267,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2003
268,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,1982
269,Casanova di Neri,Italy,Italian,Cerretalto Brunello di Montalcino,Casanova di Neri,2012
270,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,2012
271,Quinta Vale D. Maria,Portugal,Portuguese,Vinha da Francisca Douro,Quinta Vale D. Maria,2018
272,Ornellaia,Italy,Italian,Vendemmia d'Artista La Tensione,Ornellaia,2016
273,Domaine de La Romanée-Conti,France,Burgundy,La Tâche Grand Cru,Domaine de La Romanée-Conti,2001
274,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2010
275,Pegau,France,Southern Rhône,Cuvée Da Capo Châteauneuf-du-Pape,Pegau,2007
276,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2015
277,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,2009
278,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,1990
279,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,2004
280,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2014
281,Masseto,Italy,Tuscan,Toscana,Masseto,2017
282,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2009
283,Masseto,Italy,Tuscan,Toscana,Masseto,2016
284,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2009
285,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1997
286,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2012
287,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,2009
288,Austin Hope,United States,Californian,Reserve Cabernet Sauvignon,Austin Hope,2018
289,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,2014
290,Vega Sicilia,Spain,Spanish,Unico,Vega Sicilia,1986
291,Dominus,United States,Napa Valley,Dominus (Christian Moueix),Dominus,2018
292,Shafer,United States,Napa Valley,Hillside Select Cabernet Sauvignon,Shafer,2016
293,Domaine de La Romanée-Conti,France,Burgundy,Grands-Échezeaux Grand Cru,Domaine de La Romanée-Conti,2011
294,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,2004
295,Quintessa,United States,Napa Valley,Rutherford,Quintessa,2019
296,Domaine de La Romanée-Conti,France,Burgundy,Échezeaux Grand Cru,Domaine de La Romanée-Conti,2009
297,Masseto,Italy,Tuscan,Toscana,Masseto,1995
298,E. Guigal,France,Northern Rhône,Côte-Rôtie La Turque,E. Guigal,2011
299,Teso La Monja,Spain,Spanish,Alabaster,Teso La Monja,2016
300,Sine Qua Non,United States,Californian,Ratsel Syrah,Sine Qua Non,2016
301,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,2007
302,Tommasi,Italy,Italian,De Buris Amarone della Valpolicella Classico Riserva,Tommasi,2008
303,Duckhorn,United States,Napa Valley,The Discussion,Duckhorn,2017
304,Penfolds,Australia,Australian,Grange,Penfolds,1986
305,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,2010
306,Penfolds,Australia,Australian,Grange,Penfolds,2016
307,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,2011
308,Domaine de La Romanée-Conti,France,Burgundy,Échezeaux Grand Cru,Domaine de La Romanée-Conti,2006
309,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,1999
310,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1999
311,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2009
312,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2010
313,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1971
314,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1980
315,Domaine de La Romanée-Conti,France,Burgundy,Grands-Échezeaux Grand Cru,Domaine de La Romanée-Conti,2012
316,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2013
317,Biserno,Italy,Tuscan,Lodovico,Biserno,2017
318,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,2006
319,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,2006
320,E. Guigal,France,Northern Rhône,Côte-Rôtie La Turque,E. Guigal,2007
321,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,2007
322,Domaine de La Romanée-Conti,France,Burgundy,La Tâche Grand Cru,Domaine de La Romanée-Conti,2002
323,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2016
324,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,1996
325,Eisele Vineyard,United States,Napa Valley,Cabernet Sauvignon,Eisele Vineyard,2013
326,Antinori,Italy,Tuscan,Tenuta Guado al Tasso Matarocchio,Antinori,2016
327,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2017
328,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,2002
329,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2016
